index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
39,80,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
40,76,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
41,81,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
42,77,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
43,86,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
44,73,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
45,80,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
46,77,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
47,76,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
48,76,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
49,77,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
50,75,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
51,66,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
52,68,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
53,62,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
54,58,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
55,63,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
56,54,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
57,56,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
58,57,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
59,61,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
60,49,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
61,48,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
62,43,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
63,37,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
64,32,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
65,32,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
66,30,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
67,24,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
68,26,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
69,24,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
70,27,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
71,12,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
72,11,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
73,16,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
74,11,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
75,19,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
76,11,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
77,9,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
78,10,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
79,8,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
80,5,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
81,15,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
82,12,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
83,14,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
84,12,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
85,5,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
86,9,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
87,9,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
88,16,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
89,13,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
90,10,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
91,19,Machine 1,0,0,0,1,0,51,-0.029359527090092843,3
92,21,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
93,23,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
94,24,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
95,33,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
96,42,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
97,34,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
98,38,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
99,40,Machine 1,0,0,0,2,0,51,-0.029359527090092843,3
100,43,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
101,47,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
102,43,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
103,42,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
104,50,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
105,46,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
106,49,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
107,52,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
108,54,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
109,60,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
110,57,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
111,71,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
112,76,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
113,68,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
114,69,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
115,76,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
116,83,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
117,74,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
118,78,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
119,83,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
120,85,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
121,85,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
122,91,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
123,93,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
124,88,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
125,90,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
126,85,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
127,95,Machine 1,0,0,0,5,1,51,-0.029359527090092843,3
128,94,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
129,93,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
130,87,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
131,84,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
132,93,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
133,85,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
134,84,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
135,87,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
136,76,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
137,83,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
138,82,Machine 1,0,0,0,5,0,51,-0.029359527090092843,3
139,73,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
140,78,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
141,72,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
142,70,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
143,73,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
144,69,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
145,66,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
146,63,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
147,68,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
148,61,Machine 1,0,0,0,4,0,51,-0.029359527090092843,3
149,55,Machine 1,0,0,0,3,0,51,-0.029359527090092843,3
150,51,Machine 1,1,0,0,3,0,51,-0.029359527090092843,3
